Alg Name,Language,r,qID,confirmed,suspected,nFound,Call Counts,UBLB Time,Final Wash Time,BF Found,BF Time,Graph Size,Dataset Size
CMT UBLB,C++,11,222,906,536,1414,0,5271.71,84.16,1414,200.196,9,1500
CMT UBLB,C++,11,296,882,557,1415,0,4353.69,120.105,1415,213.114,9,1500
CMT UBLB,C++,11,370,928,515,1439,0,4755.72,70.655,1439,180.225,9,1500
CMT UBLB,C++,11,444,899,592,1484,0,6125.38,82.513,1484,203.582,9,1500
CMT UBLB,C++,11,518,946,499,1419,0,4322.6,74.372,1419,199.108,9,1500
CMT UBLB,C++,11,592,678,788,1424,0,6395.54,129.018,1424,273.31,9,1500
CMT UBLB,C++,11,666,664,783,1297,0,6680.72,224.445,1297,263.951,9,1500
CMT UBLB,C++,11,740,671,772,1420,0,5105.67,114.458,1420,208.07,9,1500
CMT UBLB,C++,11,814,1193,281,1439,0,6008.53,43.821,1439,190.138,9,1500
CMT UBLB,C++,11,888,792,657,1438,0,5730.68,89.697,1438,237.352,9,1500
CMT UBLB,C++,11,962,1059,392,1428,0,6787.24,60.528,1428,200.069,9,1500
CMT UBLB,C++,11,1036,734,707,1434,0,3700.66,91.532,1434,168.13,9,1500
CMT UBLB,C++,11,1110,1039,444,1456,0,7938.64,88.487,1456,198.445,9,1500
CMT UBLB,C++,11,1184,1196,277,1451,0,5341.56,36.979,1451,177.551,9,1500
CMT UBLB,C++,11,1258,724,767,1456,0,7160.19,135.817,1456,218.212,9,1500
CMT UBLB,C++,11,1332,802,640,1402,0,6353.67,114.815,1402,196.826,9,1500
CMT UBLB,C++,11,1406,1133,317,1446,0,3890.63,41.281,1446,160.592,9,1500
CMT UBLB,C++,13,0,983,504,1465,0,4982.38,60.411,1465,166.233,9,1500
CMT UBLB,C++,13,74,1231,244,1449,0,3915.49,33.679,1449,169.843,9,1500
CMT UBLB,C++,13,148,1216,282,1497,0,4329.85,38.863,1497,182.732,9,1500
CMT UBLB,C++,13,222,1179,296,1445,0,3603.43,36.747,1445,179.503,9,1500
CMT UBLB,C++,13,296,1194,258,1448,0,3029.33,55.925,1448,198.699,9,1500
CMT UBLB,C++,13,370,1229,225,1451,0,3628.78,29.054,1451,183.059,9,1500
CMT UBLB,C++,13,444,1200,293,1493,0,5798.96,45.857,1493,189.766,9,1500
CMT UBLB,C++,13,518,1198,282,1448,0,3740.76,36.793,1448,176.169,9,1500
CMT UBLB,C++,13,592,1139,344,1468,0,5431.14,39.34,1468,167.077,9,1500
CMT UBLB,C++,13,666,1070,395,1456,0,5643.04,58.683,1456,187.646,9,1500
CMT UBLB,C++,13,740,1115,341,1445,0,4576.02,50.573,1445,176.382,9,1500
CMT UBLB,C++,13,814,1386,106,1479,0,4577.18,14.401,1479,160.221,9,1500
CMT UBLB,C++,13,888,1145,329,1470,0,4043.09,39.823,1470,163.785,9,1500
CMT UBLB,C++,13,962,1284,204,1469,0,5448.48,30.794,1469,168.175,9,1500
CMT UBLB,C++,13,1036,1077,378,1451,0,3176.84,43.778,1451,153.569,9,1500
CMT UBLB,C++,13,1110,1344,149,1493,0,4632.52,17.331,1493,163.036,9,1500
CMT UBLB,C++,13,1184,1364,126,1481,0,3121.13,15.711,1481,156.325,9,1500
CMT UBLB,C++,13,1258,1135,363,1497,0,5634.09,45.81,1497,167.645,9,1500
CMT UBLB,C++,13,1332,1153,301,1447,0,5129.68,40.667,1447,161.958,9,1500
CMT UBLB,C++,13,1406,1330,147,1457,0,2900.3,17.33,1457,153.115,9,1500
CMT UBLB,C++,15,0,1284,208,1489,0,3538.33,26.239,1489,155.635,9,1500
CMT UBLB,C++,15,74,1362,130,1480,0,2284.96,19.201,1480,192.849,9,1500
CMT UBLB,C++,15,148,1404,96,1498,0,2906.93,10.84,1498,167.641,9,1500
CMT UBLB,C++,15,222,1363,129,1480,0,2396.07,19.043,1480,158.059,9,1500
CMT UBLB,C++,15,296,1364,108,1471,0,1865.77,17.607,1471,160.669,9,1500
CMT UBLB,C++,15,370,1396,91,1481,0,2189.65,12.651,1481,148.78,9,1500
CMT UBLB,C++,15,444,1416,83,1498,0,3243.91,8.776,1498,152.028,9,1500
CMT UBLB,C++,15,518,1353,139,1483,0,2545.26,17.219,1483,157.712,9,1500
CMT UBLB,C++,15,592,1385,109,1486,0,2915.08,16.241,1486,161.681,9,1500
CMT UBLB,C++,15,666,1351,146,1492,0,3478.15,20.027,1492,180.443,9,1500
CMT UBLB,C++,15,740,1385,96,1472,0,3160.87,18.885,1472,198.031,9,1500
CMT UBLB,C++,15,814,1473,26,1499,0,2796.88,4.682,1499,152.14,9,1500
CMT UBLB,C++,15,888,1334,156,1483,0,2173.65,17.8,1483,155.837,9,1500
CMT UBLB,C++,15,962,1401,92,1492,0,3722.79,11.411,1492,152.176,9,1500
CMT UBLB,C++,15,1036,1327,157,1476,0,1983.57,19.344,1476,150.584,9,1500
CMT UBLB,C++,15,1110,1447,53,1500,0,2660.89,5.456,1500,150.433,9,1500
CMT UBLB,C++,15,1184,1436,57,1493,0,1743.76,5.549,1493,147.662,9,1500
CMT UBLB,C++,15,1258,1403,97,1499,0,3502.68,10.996,1499,152.194,9,1500
CMT UBLB,C++,15,1332,1386,102,1483,0,3778.62,12.257,1483,168.578,9,1500
CMT UBLB,C++,15,1406,1424,64,1488,0,1751.48,6.931,1488,155.25,9,1500
CMT UBLB,C++,1,0,3,18,19,0,2428.35,2.054,19,6.122,9,2500
CMT UBLB,C++,1,124,11,4,11,0,2730.46,0.575,11,15.466,9,2500
CMT UBLB,C++,1,248,1,7,4,0,4206.02,0.775,4,9.851,9,2500
CMT UBLB,C++,1,372,4,5,8,0,2625.36,0.649,8,4.189,9,2500
CMT UBLB,C++,1,496,3,18,10,0,3165.32,2.114,10,8.169,9,2500
CMT UBLB,C++,1,620,2,0,2,0,1063.72,0.001,2,3.241,9,2500
CMT UBLB,C++,1,744,1,0,1,0,1114.5,0.001,1,2.473,9,2500
CMT UBLB,C++,1,868,2,1,3,0,2118.83,0.147,3,2.86,9,2500
CMT UBLB,C++,1,992,2,1,2,0,3638.5,0.159,2,3.301,9,2500
CMT UBLB,C++,1,1116,2,8,4,0,5634.65,0.693,4,8.543,9,2500
CMT UBLB,C++,1,1240,1,1,1,0,5174.09,0.013,1,4.082,9,2500
CMT UBLB,C++,1,1364,1,3,1,0,4361.76,0.143,1,4.139,9,2500
CMT UBLB,C++,1,1488,1,0,1,0,4106.63,0.001,1,3.171,9,2500
CMT UBLB,C++,1,1612,1,0,1,0,5615.28,0.001,1,4.859,9,2500
CMT UBLB,C++,1,1736,3,0,3,0,3351.35,0.001,3,4.7,9,2500
CMT UBLB,C++,1,1860,1,9,3,0,3202.09,1.04,3,8.753,9,2500
CMT UBLB,C++,1,1984,2,8,4,0,2676.94,0.978,4,7.238,9,2500
CMT UBLB,C++,1,2108,4,12,8,0,4401.59,2.033,8,7.498,9,2500
CMT UBLB,C++,1,2232,3,1,3,0,5848.72,0.175,3,4.793,9,2500
CMT UBLB,C++,1,2356,1,0,1,0,1589.48,0.001,1,2.769,9,2500
CMT UBLB,C++,3,0,30,180,150,0,5526.8,16.048,150,41.049,9,2500
CMT UBLB,C++,3,124,124,220,161,0,12472.2,23.385,161,97.77,9,2500
CMT UBLB,C++,3,248,75,401,127,0,11879.7,42.372,127,88.041,9,2500
CMT UBLB,C++,3,372,51,243,133,0,4782.02,22.398,133,40.789,9,2500
CMT UBLB,C++,3,496,44,206,151,0,10196.1,22.816,151,58.176,9,2500
CMT UBLB,C++,3,620,6,6,6,0,4182.74,0.658,6,5.327,9,2500
CMT UBLB,C++,3,744,3,11,3,0,3197.46,1.152,3,4.9,9,2500
CMT UBLB,C++,3,868,17,63,30,0,6559.51,4.379,30,17.515,9,2500
CMT UBLB,C++,3,992,7,24,7,0,9427.7,2.746,7,26.099,9,2500
CMT UBLB,C++,3,1116,30,436,114,0,10562.2,56.849,114,86.784,9,2500
CMT UBLB,C++,3,1240,14,73,17,0,11422.7,7.111,17,58.375,9,2500
CMT UBLB,C++,3,1364,38,274,73,0,9140.45,28.82,73,53.347,9,2500
CMT UBLB,C++,3,1488,1,1,1,0,10436.6,0.152,1,49.63,9,2500
CMT UBLB,C++,3,1612,21,195,27,0,10790.1,20.857,27,56.93,9,2500
CMT UBLB,C++,3,1736,13,23,16,0,7297.89,2.786,16,39.598,9,2500
CMT UBLB,C++,3,1860,65,339,114,0,9856.35,30.736,114,100.792,9,2500
CMT UBLB,C++,3,1984,38,169,82,0,10626,17.4,82,54.189,9,2500
CMT UBLB,C++,3,2108,51,138,135,0,10194.8,14.017,135,41.152,9,2500
CMT UBLB,C++,3,2232,14,22,17,0,13134.2,2.165,17,66.943,9,2500
CMT UBLB,C++,3,2356,18,15,18,0,6648.75,0.869,18,19.416,9,2500
CMT UBLB,C++,5,0,137,555,390,0,10501.7,67.921,390,157.261,9,2500
CMT UBLB,C++,5,124,344,1123,631,0,16204,168.819,631,302.799,9,2500
CMT UBLB,C++,5,248,333,1235,771,0,14787.1,181.573,771,260.997,9,2500
CMT UBLB,C++,5,372,138,1195,631,0,5981.01,162.233,631,165.549,9,2500
CMT UBLB,C++,5,496,166,722,407,0,13442.3,108.665,407,277.432,9,2500
CMT UBLB,C++,5,620,29,39,34,0,7143.69,4.234,34,30.222,9,2500
CMT UBLB,C++,5,744,25,92,43,0,5680.79,9.085,43,24.665,9,2500
CMT UBLB,C++,5,868,143,683,289,0,8959.8,100.727,289,143.022,9,2500
CMT UBLB,C++,5,992,40,896,111,0,13000,109.751,111,193.617,9,2500
CMT UBLB,C++,5,1116,221,1428,782,0,13200.7,246.603,782,260.734,9,2500
CMT UBLB,C++,5,1240,132,960,268,0,14960.6,130.619,268,224.567,9,2500
CMT UBLB,C++,5,1364,300,1145,567,0,10866.5,172.096,567,203.835,9,2500
CMT UBLB,C++,5,1488,38,470,55,0,15845.6,55.649,55,196.146,9,2500
CMT UBLB,C++,5,1612,194,1150,381,0,13932.3,216.574,381,263.907,9,2500
CMT UBLB,C++,5,1736,91,358,121,0,11703.1,47.466,121,153.801,9,2500
CMT UBLB,C++,5,1860,368,1355,758,0,12432.5,213.761,758,267.67,9,2500
CMT UBLB,C++,5,1984,198,598,386,0,16131.8,82.42,386,195.545,9,2500
CMT UBLB,C++,5,2108,200,548,379,0,12278.9,72.226,379,223.928,9,2500
CMT UBLB,C++,5,2232,108,915,139,0,16959.4,123.784,139,241.629,9,2500
CMT UBLB,C++,5,2356,111,187,122,0,11742.7,23.439,122,141.582,9,2500
CMT UBLB,C++,7,0,303,1627,869,0,11627.6,272.169,869,372.596,9,2500
CMT UBLB,C++,7,124,783,1409,1574,0,15526.7,296.494,1574,502.422,9,2500
CMT UBLB,C++,7,248,793,1477,1706,0,13890.1,301.893,1706,438.163,9,2500
CMT UBLB,C++,7,372,335,1758,1694,0,5996.75,324.569,1694,303.202,9,2500
CMT UBLB,C++,7,496,403,1678,1026,0,13155.6,309.831,1026,428.433,9,2500
CMT UBLB,C++,7,620,130,703,205,0,10838.9,99.871,205,186.714,9,2500
CMT UBLB,C++,7,744,93,859,205,0,8515.26,99.727,205,136.271,9,2500
CMT UBLB,C++,7,868,396,1578,1010,0,10842,330.34,1010,351.206,9,2500
CMT UBLB,C++,7,992,250,1851,941,0,14761.2,391.982,941,514.611,9,2500
CMT UBLB,C++,7,1116,690,1563,1886,0,12600.8,269.543,1886,361.172,9,2500
CMT UBLB,C++,7,1240,520,1738,1409,0,16092.4,316.126,1409,490.076,9,2500
CMT UBLB,C++,7,1364,667,1491,1597,0,11160.8,290.672,1597,322.201,9,2500
CMT UBLB,C++,7,1488,302,1847,680,0,17303.8,393.573,680,577.303,9,2500
CMT UBLB,C++,7,1612,691,1534,1523,0,16377.1,348.431,1523,424.579,9,2500
CMT UBLB,C++,7,1736,293,1319,579,0,14824,250.776,579,417.8,9,2500
CMT UBLB,C++,7,1860,846,1437,1867,0,11928.7,330.077,1867,356.84,9,2500
CMT UBLB,C++,7,1984,452,1555,1022,0,14246.6,324.267,1022,397.301,9,2500
CMT UBLB,C++,7,2108,396,1609,936,0,12818.3,289.051,936,376.12,9,2500
CMT UBLB,C++,7,2232,549,1606,1257,0,17310.6,319.3,1257,485.231,9,2500
CMT UBLB,C++,7,2356,527,929,635,0,15184.1,231.939,635,407.751,9,2500
CMT UBLB,C++,9,0,618,1740,1913,0,10350.2,374.02,1913,470.963,9,2500
CMT UBLB,C++,9,124,1221,1147,2200,0,13783,234.799,2200,464.099,9,2500
CMT UBLB,C++,9,248,1460,929,2300,0,11893.4,161.125,2300,372.637,9,2500
CMT UBLB,C++,9,372,766,1560,2217,0,5778.39,270.008,2217,358.221,9,2500
CMT UBLB,C++,9,496,763,1612,2061,0,12185.8,376.85,2061,466.042,9,2500
CMT UBLB,C++,9,620,495,1781,1073,0,11233.6,468.418,1073,596.288,9,2500
CMT UBLB,C++,9,744,321,1881,1356,0,9928.28,267.468,1356,315.351,9,2500
CMT UBLB,C++,9,868,857,1474,2093,0,9276.27,327.472,2093,362.069,9,2500
CMT UBLB,C++,9,992,721,1614,2028,0,14022,481.44,2028,743.394,9,2500
CMT UBLB,C++,9,1116,1324,1069,2309,0,12191.3,163.036,2309,311.245,9,2500
CMT UBLB,C++,9,1240,1164,1250,2289,0,14573.8,225.288,2289,429.858,9,2500
CMT UBLB,C++,9,1364,1222,1139,2220,0,9422.83,187.055,2220,338.911,9,2500
CMT UBLB,C++,9,1488,988,1404,2126,0,16789.8,317.175,2126,513.603,9,2500
CMT UBLB,C++,9,1612,1330,1077,2265,0,12774.1,215.954,2265,389.971,9,2500
CMT UBLB,C++,9,1736,694,1696,1453,0,14724.1,480.041,1453,587.569,9,2500
CMT UBLB,C++,9,1860,1450,944,2320,0,10120.7,155.551,2320,353.658,9,2500
CMT UBLB,C++,9,1984,900,1471,1960,0,12973.5,346.913,1960,516.437,9,2500
CMT UBLB,C++,9,2108,753,1619,2001,0,12487.3,345.602,2001,487.375,9,2500
CMT UBLB,C++,9,2232,1214,1161,2202,0,15769.1,227.625,2202,458.132,9,2500
CMT UBLB,C++,9,2356,1206,1196,1763,0,15054.7,497.349,1763,662.318,9,2500
CMT UBLB,C++,11,0,1075,1346,2357,0,9441.96,228.434,2357,356.161,9,2500
CMT UBLB,C++,11,124,1719,731,2360,0,11546.5,116.987,2360,352.262,9,2500
CMT UBLB,C++,11,248,2005,441,2391,0,8564.21,70.443,2391,322.555,9,2500
CMT UBLB,C++,11,372,1284,1123,2378,0,5153.7,231.854,2378,363.596,9,2500
CMT UBLB,C++,11,496,1305,1120,2371,0,10299.1,179.467,2371,326.608,9,2500
CMT UBLB,C++,11,620,1090,1348,2251,0,10440.5,329.754,2251,470.575,9,2500
CMT UBLB,C++,11,744,804,1654,2377,0,8314.73,234.119,2377,343.793,9,2500
CMT UBLB,C++,11,868,1515,904,2393,0,7606.35,143.331,2393,302.08,9,2500
CMT UBLB,C++,11,992,1273,1142,2332,0,12483.9,203.452,2332,397.678,9,2500
CMT UBLB,C++,11,1116,1880,545,2408,0,8937.98,76.443,2408,274.327,9,2500
CMT UBLB,C++,11,1240,1850,626,2432,0,15577.4,130.854,2432,482.459,9,2500
CMT UBLB,C++,11,1364,1838,578,2398,0,8465.98,83.126,2398,305.161,9,2500
CMT UBLB,C++,11,1488,1726,723,2416,0,14239,113.207,2416,342.583,9,2500
CMT UBLB,C++,11,1612,1899,544,2418,0,9690.72,78.194,2418,295.973,9,2500
CMT UBLB,C++,11,1736,1220,1251,2403,0,13101.7,290.466,2403,452.318,9,2500
CMT UBLB,C++,11,1860,1968,487,2433,0,6716.71,71.06,2433,294.493,9,2500
CMT UBLB,C++,11,1984,1388,1032,2369,0,11315.2,163.583,2369,347.446,9,2500
CMT UBLB,C++,11,2108,1295,1127,2365,0,9837.72,177.425,2365,364.54,9,2500
CMT UBLB,C++,11,2232,1819,629,2416,0,11955.4,92.802,2416,350.199,9,2500
CMT UBLB,C++,11,2356,1912,574,2439,0,11016.8,139.469,2439,341.707,9,2500
CMT UBLB,C++,13,0,1615,864,2444,0,8269.04,107.489,2444,283.602,9,2500
CMT UBLB,C++,13,124,2155,325,2457,0,7851.53,54.811,2457,291.472,9,2500
CMT UBLB,C++,13,248,2302,182,2463,0,5445.05,29.079,2463,285.764,9,2500
CMT UBLB,C++,13,372,1939,493,2421,0,4043.64,80.195,2421,345.925,9,2500
CMT UBLB,C++,13,496,1825,654,2445,0,8492.08,80.328,2445,374.137,9,2500
CMT UBLB,C++,13,620,1813,665,2471,0,8763.15,81.971,2471,765.08,9,2500
CMT UBLB,C++,13,744,1544,945,2469,0,7099.48,118.723,2469,384.851,9,2500
CMT UBLB,C++,13,868,2059,406,2449,0,5085.07,48.496,2449,433.562,9,2500
CMT UBLB,C++,13,992,1919,532,2414,0,9105.16,84.322,2414,397.72,9,2500
CMT UBLB,C++,13,1116,2248,217,2452,0,5795.76,27.79,2452,303.119,9,2500
CMT UBLB,C++,13,1240,2246,241,2480,0,7505.3,37.12,2480,334.351,9,2500
CMT UBLB,C++,13,1364,2225,214,2429,0,4140.69,26.215,2429,319.994,9,2500
CMT UBLB,C++,13,1488,2184,300,2456,0,8785.36,39.677,2456,349.075,9,2500
CMT UBLB,C++,13,1612,2310,164,2470,0,6343.93,26.933,2470,345.652,9,2500
CMT UBLB,C++,13,1736,1874,612,2479,0,11682.9,89.553,2479,489.559,9,2500
CMT UBLB,C++,13,1860,2302,184,2481,0,4165.93,23.048,2481,413.286,9,2500
CMT UBLB,C++,13,1984,1925,553,2425,0,9414.83,70.18,2425,459.977,9,2500
CMT UBLB,C++,13,2108,1812,666,2439,0,9417.6,84.177,2439,454.408,9,2500
CMT UBLB,C++,13,2232,2232,248,2475,0,8597.51,31.96,2475,433.752,9,2500
CMT UBLB,C++,13,2356,2268,227,2486,0,7813.03,26.043,2486,368.819,9,2500
CMT UBLB,C++,15,0,2127,363,2482,0,6101.89,40.198,2482,391.592,9,2500
CMT UBLB,C++,15,124,2354,133,2487,0,5625.9,14.697,2487,352.037,9,2500
CMT UBLB,C++,15,248,2427,61,2487,0,3196.22,6.992,2487,353.587,9,2500
CMT UBLB,C++,15,372,2277,193,2458,0,3156.43,66.132,2458,618.715,9,2500
CMT UBLB,C++,15,496,2218,270,2483,0,6649.66,30.858,2483,371.33,9,2500
CMT UBLB,C++,15,620,2270,229,2499,0,6368.59,23.522,2499,374.869,9,2500
CMT UBLB,C++,15,744,2154,345,2493,0,5179.02,36.308,2493,383.557,9,2500
CMT UBLB,C++,15,868,2321,173,2482,0,3344.72,16.88,2482,347.102,9,2500
CMT UBLB,C++,15,992,2264,222,2454,0,5788.74,34.953,2454,349.267,9,2500
CMT UBLB,C++,15,1116,2385,110,2487,0,3737.44,13.573,2487,294.938,9,2500
CMT UBLB,C++,15,1240,2447,46,2493,0,4425.35,4.992,2493,290.855,9,2500
CMT UBLB,C++,15,1364,2376,100,2466,0,2772.75,11.982,2466,292.955,9,2500
CMT UBLB,C++,15,1488,2380,115,2488,0,5182.06,12.075,2488,304.687,9,2500
CMT UBLB,C++,15,1612,2455,45,2500,0,3210.43,5.398,2500,289.51,9,2500
CMT UBLB,C++,15,1736,2278,222,2492,0,6149.35,27.356,2492,322.176,9,2500
CMT UBLB,C++,15,1860,2453,40,2493,0,2689.28,6.788,2493,409.287,9,2500
CMT UBLB,C++,15,1984,2255,233,2477,0,6303.89,30.318,2477,317.145,9,2500
CMT UBLB,C++,15,2108,2202,286,2482,0,6827.21,32.52,2482,309.776,9,2500
CMT UBLB,C++,15,2232,2399,89,2486,0,4789.9,10.807,2486,300.242,9,2500
CMT UBLB,C++,15,2356,2445,55,2500,0,4123.85,5.328,2500,278.734,9,2500
CMT UBLB,C++,1,0,3,20,21,0,3162.21,2.187,21,6.77,9,2936
CMT UBLB,C++,1,145,1,2,2,0,3851.7,0.278,2,8.273,9,2936
CMT UBLB,C++,1,290,9,6,14,0,3310.3,0.599,14,5.33,9,2936
CMT UBLB,C++,1,435,17,0,17,0,1060.78,0.001,17,3.563,9,2936
CMT UBLB,C++,1,580,4,2,4,0,9020.35,0.136,4,9.181,9,2936
CMT UBLB,C++,1,725,1,2,3,0,2184.27,0.315,3,3.264,9,2936
CMT UBLB,C++,1,870,3,5,8,0,1048.18,0.55,8,3.899,9,2936
CMT UBLB,C++,1,1015,2,0,2,0,4483.61,0.001,2,3.933,9,2936
CMT UBLB,C++,1,1160,2,1,2,0,7205.74,0.005,2,6.631,9,2936
CMT UBLB,C++,1,1305,1,0,1,0,4460.55,0,1,43.354,9,2936
CMT UBLB,C++,1,1450,2,1,2,0,6280.87,0.117,2,7.037,9,2936
CMT UBLB,C++,1,1595,1,5,2,0,7757.63,0.56,2,8.294,9,2936
CMT UBLB,C++,1,1740,1,3,3,0,4302.05,0.378,3,6.396,9,2936
CMT UBLB,C++,1,1885,6,0,6,0,4461.78,0,6,8.281,9,2936
CMT UBLB,C++,1,2030,3,7,5,0,5525,0.818,5,5.086,9,2936
CMT UBLB,C++,1,2175,3,5,4,0,4195.49,0.604,4,8.221,9,2936
CMT UBLB,C++,1,2320,1,1,1,0,1544.17,0.14,1,3.095,9,2936
CMT UBLB,C++,1,2465,1,0,1,0,6495.6,0,1,4.476,9,2936
CMT UBLB,C++,1,2610,1,0,1,0,2543.34,0.001,1,3.921,9,2936
CMT UBLB,C++,1,2755,2,0,2,0,3718.54,0,2,3.082,9,2936
CMT UBLB,C++,3,0,13,220,165,0,9484.67,21.096,165,40.217,9,2936
CMT UBLB,C++,3,145,6,40,21,0,7801.86,4.597,21,46.644,9,2936
CMT UBLB,C++,3,290,79,318,213,0,5850.11,36.339,213,48.107,9,2936
CMT UBLB,C++,3,435,44,12,50,0,3775.3,1.052,50,9.109,9,2936
CMT UBLB,C++,3,580,20,96,25,0,16410.3,9.853,25,91.197,9,2936
CMT UBLB,C++,3,725,1,8,9,0,7335.07,0.857,9,6.926,9,2936
CMT UBLB,C++,3,870,12,26,33,0,4095.73,2.565,33,13.699,9,2936
CMT UBLB,C++,3,1015,26,120,62,0,10157.4,9.666,62,32.233,9,2936
CMT UBLB,C++,3,1160,30,309,57,0,13814.5,28.79,57,67.682,9,2936
CMT UBLB,C++,3,1305,5,15,13,0,9353.54,1.84,13,17.282,9,2936
CMT UBLB,C++,3,1450,22,352,41,0,14643.9,40.259,41,103.897,9,2936
CMT UBLB,C++,3,1595,38,233,66,0,14403.6,20.43,66,78.535,9,2936
CMT UBLB,C++,3,1740,21,171,89,0,11784.8,15.147,89,64.638,9,2936
CMT UBLB,C++,3,1885,53,109,59,0,13260.3,9.141,59,117.875,9,2936
CMT UBLB,C++,3,2030,51,158,146,0,12081.7,14.833,146,50.089,9,2936
CMT UBLB,C++,3,2175,63,236,92,0,12314.3,19.838,92,72.954,9,2936
CMT UBLB,C++,3,2320,5,6,9,0,4301.27,0.637,9,5.526,9,2936
CMT UBLB,C++,3,2465,23,131,32,0,12917.1,11.637,32,54.949,9,2936
CMT UBLB,C++,3,2610,2,6,2,0,7960.12,0.563,2,14.48,9,2936
CMT UBLB,C++,3,2755,5,18,7,0,10752.9,1.562,7,39.625,9,2936
CMT UBLB,C++,5,0,129,646,431,0,12096,77.439,431,177.379,9,2936
CMT UBLB,C++,5,145,42,287,104,0,11897.1,40.692,104,218.344,9,2936
CMT UBLB,C++,5,290,146,1383,834,0,6707.73,202.318,834,179.683,9,2936
CMT UBLB,C++,5,435,68,297,150,0,5779.69,29.113,150,45.834,9,2936
CMT UBLB,C++,5,580,211,1180,278,0,20469.8,171.923,278,333.742,9,2936
CMT UBLB,C++,5,725,1,155,31,0,12124.2,15.133,31,86.838,9,2936
CMT UBLB,C++,5,870,37,133,74,0,8891.82,15.265,74,56.202,9,2936
CMT UBLB,C++,5,1015,219,766,524,0,12788.7,80.021,524,145.183,9,2936
CMT UBLB,C++,5,1160,206,1580,599,0,15170.5,258.191,599,266.854,9,2936
CMT UBLB,C++,5,1305,37,432,99,0,14127.3,50.224,99,141.811,9,2936
CMT UBLB,C++,5,1450,178,1749,589,0,17168.2,311.037,589,420.776,9,2936
CMT UBLB,C++,5,1595,301,1266,591,0,17089.7,176.726,591,300.62,9,2936
CMT UBLB,C++,5,1740,138,880,449,0,14760.9,122.17,449,227.769,9,2936
CMT UBLB,C++,5,1885,268,1164,414,0,17215.4,145.02,414,250.325,9,2936
CMT UBLB,C++,5,2030,176,842,416,0,14738.6,105.271,416,218.294,9,2936
CMT UBLB,C++,5,2175,305,1371,661,0,16509.5,184.738,661,286.697,9,2936
CMT UBLB,C++,5,2320,7,143,38,0,6867.14,15.42,38,41.781,9,2936
CMT UBLB,C++,5,2465,224,1285,460,0,15520.8,164.186,460,249.271,9,2936
CMT UBLB,C++,5,2610,28,116,30,0,13403.5,12.905,30,92.181,9,2936
CMT UBLB,C++,5,2755,108,471,122,0,17174.8,56.213,122,180.977,9,2936
CMT UBLB,C++,7,0,356,1906,990,0,12472.7,360.193,990,430.138,9,2936
CMT UBLB,C++,7,145,152,1474,435,0,14634.1,240.894,435,429.143,9,2936
CMT UBLB,C++,7,290,393,1986,1911,0,6876.46,377.397,1911,326.632,9,2936
CMT UBLB,C++,7,435,178,1299,724,0,7300.15,164.556,724,193.194,9,2936
CMT UBLB,C++,7,580,730,1940,1267,0,22152.2,459.275,1267,731.694,9,2936
CMT UBLB,C++,7,725,48,1484,222,0,15288.8,406.297,222,449.894,9,2936
CMT UBLB,C++,7,870,90,823,342,0,12486.2,137.28,342,215.713,9,2936
CMT UBLB,C++,7,1015,542,1899,1373,0,13894.9,315.788,1373,437.789,9,2936
CMT UBLB,C++,7,1160,709,1938,1908,0,16107,415.79,1908,470.925,9,2936
CMT UBLB,C++,7,1305,240,2099,717,0,17607.9,401.045,717,586.248,9,2936
CMT UBLB,C++,7,1450,740,1875,1915,0,19052.6,436.48,1915,695.838,9,2936
CMT UBLB,C++,7,1595,793,1886,1743,0,19316.4,427.135,1743,622.565,9,2936
CMT UBLB,C++,7,1740,438,1959,1244,0,19388.7,424.634,1244,575.754,9,2936
CMT UBLB,C++,7,1885,750,1958,1704,0,20826.5,374.807,1704,458.762,9,2936
CMT UBLB,C++,7,2030,454,2010,1207,0,14773.4,357.564,1207,474.633,9,2936
CMT UBLB,C++,7,2175,854,1830,1945,0,16776,361.52,1945,486.33,9,2936
CMT UBLB,C++,7,2320,37,1472,377,0,8739.64,203.276,377,251.692,9,2936
CMT UBLB,C++,7,2465,773,1862,1840,0,15999.2,369.38,1840,477.668,9,2936
CMT UBLB,C++,7,2610,175,1311,312,0,16847.9,198.944,312,335.733,9,2936
CMT UBLB,C++,7,2755,558,1735,852,0,19628.2,299.998,852,466.885,9,2936
CMT UBLB,C++,9,0,684,2099,2241,0,12138.7,447.437,2241,556.195,9,2936
CMT UBLB,C++,9,145,418,2365,1537,0,15018.8,567.343,1537,771.755,9,2936
CMT UBLB,C++,9,290,893,1828,2524,0,6573.57,336.348,2524,439.726,9,2936
CMT UBLB,C++,9,435,444,2166,1878,0,7528.94,336.581,1878,369.976,9,2936
CMT UBLB,C++,9,580,1458,1369,2459,0,19917.6,382.869,2459,656.931,9,2936
CMT UBLB,C++,9,725,326,2361,1414,0,15128.3,1098.34,1414,855.062,9,2936
CMT UBLB,C++,9,870,248,2133,964,0,13553.8,375.943,964,534.038,9,2936
CMT UBLB,C++,9,1015,1069,1728,2490,0,11273.2,302.228,2490,484.06,9,2936
CMT UBLB,C++,9,1160,1430,1369,2666,0,13181.3,250.449,2666,430.312,9,2936
CMT UBLB,C++,9,1305,754,2055,2242,0,15668.7,528.848,2242,658.419,9,2936
CMT UBLB,C++,9,1450,1567,1240,2633,0,14769.9,236.522,2633,511.086,9,2936
